ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,NumOfConf_transformed
25548,-10.359596752787985,236.12598836,36,10,6,0,3,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,17.608855425741314
25549,-4.648841402343045,251.027730868,26,7,9,1,2,10.0,toluene,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4.424082051971282
25550,-5.573010532006129,263.064116376,31,9,8,1,2,16.0,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.33109425824089
25551,-4.491998141625781,221.017166184,22,6,8,1,2,8.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,7.994238646909004
25552,-3.747313727856432,150.016437912,16,4,6,0,3,2.0,toluene,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,7.769123139328834
25553,-1.4717629142738429,160.000787848,15,5,6,0,1,9.0,toluene,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,4.424082051971282
25555,-15.118634698236097,282.095082156,37,10,9,0,4,12.0,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,22.142208392790433
25556,-8.093813352251988,265.006995424,25,7,10,1,3,31.0,toluene,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,12.830079915395357
25557,-3.2913217992755723,237.012080804,23,6,9,1,2,13.0,toluene,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,8.414947345752466
25558,-5.962355847956959,280.090665472,35,9,8,2,1,40.0,decane,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,12.830079915395357
25559,-10.253220786111177,252.01174645600005,25,7,10,0,3,14.0,toluene,0,0,1,3,0,0,1,0,0,0,0,0,0,2,0,0,17.82160371426413
25560,-10.857629522113916,269.00191004400006,25,6,11,1,4,11.0,toluene,0,0,3,1,1,1,0,0,0,1,0,0,1,0,0,0,16.99207274125992
25561,-6.269167251396031,222.001181772,21,6,9,0,3,40.0,toluene,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,11.977899951926975
25562,-6.680261124134972,299.04886023600005,33,8,11,1,3,40.0,apin,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,20.83506668828364
25563,-8.104245848007533,310.101230156,39,10,9,2,2,40.0,decane,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,13.794504061920708
25564,-5.142899683591795,268.017894456,26,6,10,2,2,40.0,toluene,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,10.638910805403448
25565,-5.884232391344016,309.992073632,27,7,12,2,2,7.0,toluene,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,12.265880139891813
25566,-5.123461114213843,315.9662528079999,25,5,14,2,2,40.0,toluene,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,15.762801301288581
25567,-0.6172338698871709,236.064450724,28,7,7,2,0,24.0,decane,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5.259522836503872
25568,-2.429977309910393,297.992073632,26,6,12,2,2,34.0,toluene,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,10.079704542932054
25569,-8.762967767752638,251.027730868,26,7,9,1,3,21.0,toluene,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,11.619965807430244
25571,-2.1306730795160056,325.0645103,37,10,11,1,3,11.0,apin,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,18.737679925250124
25572,1.0152211349137026,114.031694052,14,5,3,0,0,4.0,toluene,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.7117675074574723
25573,0.0326775265531245,210.99643074,19,4,9,1,2,5.0,toluene,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,3.830323646683488
25574,-2.5822973890659786,233.053551692,27,8,7,1,1,15.0,apin,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4.55676464105381
25575,-4.433818783162781,297.992073632,26,6,12,2,2,40.0,toluene,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,13.263018146494579
25576,-4.38384033053065,252.01174645600005,25,7,10,0,2,36.0,toluene,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,13.307048025660519
25578,-7.2049221383487625,252.011746456,25,7,10,0,4,11.0,toluene,0,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,10.504119057709149
25579,-5.693895489069711,218.006267152,21,7,8,0,2,7.0,toluene,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,8.802505717482076
25580,0.7850949613996565,267.981508948,22,5,11,2,1,14.0,toluene,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,6.024363271072136
25581,-4.167152533747393,310.97608922,26,7,13,1,2,7.0,toluene,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,8.563823912889479
25582,-6.181374457691666,220.058302724,27,8,7,0,2,40.0,apin,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,15.155700743562866
25583,0.3516021495095975,269.997159012,24,5,11,2,1,38.0,toluene,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,7.3467372504393
25584,-5.409794090160822,253.043380932,28,7,9,1,2,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,14.752899348233024
25585,-3.3841581685679305,265.006995424,25,7,10,1,2,31.0,toluene,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,11.787682450391618
25586,-5.787784817045362,314.02337376,31,7,12,2,2,40.0,apin,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,19.142140682546277
25587,-7.982718753529855,284.996824664,26,6,12,1,3,24.0,toluene,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,19.2061114110317
25591,-3.2244519723334037,278.075015408,33,9,8,2,1,15.0,apin,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,5.755328902301462
25592,-5.892687092459254,192.985866056,16,4,8,1,1,11.0,toluene,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4.141216814822622
25593,-10.446326710485812,294.98117460000003,25,7,12,1,4,14.0,toluene,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,1,15.794326833366625
25594,-8.877436408324495,242.02739652,26,6,10,0,5,17.0,toluene,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,15.683438440467327
25595,-8.90551831316034,281.001910044,26,7,11,1,3,10.0,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,13.855690527824574
25596,-7.86200898218913,357.97681749199995,30,7,15,2,3,31.0,toluene,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,14.016359817521868
25597,-8.180606213962744,282.069930028,33,8,9,2,2,40.0,decane,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,15.841383548404481
25599,-7.535321236040093,222.001181772,21,6,9,0,3,6.0,toluene,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,12.782866901887711
25600,-10.73622506378392,208.021917216,22,6,8,0,4,1.0,toluene,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,11.08780259585605
25601,-3.2478842115477096,218.006267152,21,7,8,0,1,26.0,toluene,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,10.738004131191433
25602,-3.077858645859627,170.021523292,18,7,5,0,1,2.0,toluene,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7688986764963699
25603,-2.654082172584414,284.049194584,31,7,10,2,3,40.0,apin,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20.107852684584675
25604,-10.328422991702222,325.06451029999994,37,10,11,1,3,3.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,20.506015025065718
25606,-3.2828106343583587,298.97608922,25,6,13,1,2,40.0,toluene,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,15.035334719269203
25607,-5.4204464969483,148.037173356,18,5,5,0,3,2.0,toluene,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5.040659046947564
25609,-5.741808856968992,261.08485182000004,33,10,7,1,1,40.0,decane,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,13.415921787290499
25611,-3.438630991450457,290.075015408,34,10,8,2,0,22.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,5.040659046947564
25612,-7.322557200173775,249.012080804,24,7,9,1,2,16.0,toluene,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,11.534395532279136
25613,-1.735376409259083,221.126322708,34,9,5,1,1,25.0,decane,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.024363271072136
25614,-7.577143588847778,325.98698825199995,28,7,13,2,2,40.0,toluene,1,0,0,2,0,0,1,0,1,1,0,0,0,2,0,0,17.596178950253236
25616,-7.738168094248898,283.017560108,28,7,11,1,3,36.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,19.773258578808015
25618,-9.193858007357214,312.991739284,28,7,13,1,3,40.0,toluene,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,15.035334719269203
25619,-6.468153409623966,250.99134536000005,22,6,10,1,3,5.0,toluene,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,9.118932567625254
25620,-5.623054682989215,356.03393844399994,36,9,13,2,2,40.0,apin,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,17.364794823392547
25621,-3.693859026058831,239.027730868,25,6,9,1,2,40.0,apin,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,12.517090774041481
25622,-5.90074840160124,345.9768174919999,29,6,15,2,2,40.0,toluene,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,21.136293424198634
25623,-2.3361934450009114,331.96116742799995,26,5,15,2,2,40.0,toluene,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,12.240221991590676
25624,-4.266583363146801,197.053551692,24,5,7,1,3,40.0,apin,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,15.223648972576404
25625,-1.2594290847777794,253.006995424,24,6,10,1,2,39.0,toluene,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,12.687437002661806
25626,0.817096976324254,325.98698825199995,28,7,13,2,1,40.0,,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,10.70515835488668
25627,-5.9872543358752575,265.006995424,25,7,10,1,2,29.0,toluene,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,11.563049491255812
25628,-2.427251966312593,298.97608922,25,6,13,1,2,7.0,toluene,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,3.6620523023894895
25629,-11.83550209878599,252.01174645600005,25,7,10,0,4,1.0,toluene,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,10.26039676000368
25630,-10.342356559074306,240.01174645600005,24,6,10,0,4,13.0,toluene,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,16.81332629974654
25631,-4.470118358634764,204.027002596,22,7,7,0,3,6.0,toluene,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,8.98569130948105
25632,-5.528028279719665,249.012080804,24,7,9,1,2,9.0,toluene,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,5.151770440758
25633,-2.4888033326949213,280.12705098000004,39,10,7,2,1,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10.116308241054464
25636,-4.035347045073412,282.9811746,24,6,12,1,2,40.0,toluene,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,10.899550347199545
25637,-2.6665485941284373,189.027336944,20,6,6,1,1,11.0,toluene,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4.424082051971282
25639,-5.8501156363019,312.991739284,28,7,13,1,2,36.0,toluene,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,14.384330118518324
25640,-11.922867294481886,325.0645103,37,10,11,1,3,40.0,apin,0,0,1,1,2,0,0,0,1,0,0,0,0,2,0,0,19.45775042936737
25641,-4.395225794135595,279.05903099600005,32,9,9,1,2,25.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,9.968438127251995
25642,-5.655151732457952,338.059759268,37,10,11,2,1,40.0,apin,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,15.48966734735017
25643,-1.6536448404523023,142.026608672,16,6,4,0,1,3.0,,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2.058572415469327
25644,-5.185689891902324,314.02337376,31,7,12,2,2,40.0,apin,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,17.364794823392547
25645,-0.6639866266928978,246.99643074,22,7,9,1,0,40.0,toluene,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,6.950051600995379
25646,-1.850870179212894,207.00151612,19,5,8,1,1,40.0,toluene,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,10.366117990053967
25647,-3.817446970115112,146.02152329199998,16,5,5,0,2,8.0,toluene,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7.532564972249371
25648,-9.563416041742457,296.99682466400003,27,7,12,1,3,33.0,toluene,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,14.21232576176877
25649,-0.7939290603754171,307.976423568,25,7,12,2,1,38.0,toluene,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,11.787682450391618
25652,-3.6060341114281456,206.006267152,20,6,8,0,2,25.0,toluene,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,8.98569130948105
25653,-3.8055862066322383,234.99643074,21,6,9,1,1,40.0,toluene,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,10.295854926896952
25655,-7.006684569120636,235.032816248,25,7,8,1,2,40.0,apin,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,13.753421126610856
25656,-3.915134470577371,224.97569529600003,18,4,10,1,2,15.0,toluene,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,8.75566373634247
25657,-3.4006113115152616,324.044109204,34,9,11,2,1,40.0,apin,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,12.806514646380524
25658,-3.109230052748184,219.074287136,28,8,6,1,1,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,11.676369454099715
25659,-6.379054951563962,237.012080804,23,6,9,1,2,40.0,toluene,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,11.118613330286768
25660,-6.697832439213961,204.027002596,22,7,7,0,2,40.0,toluene,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,9.458540586294278
25661,-8.441273985769726,359.9924675559999,32,7,15,2,4,11.0,toluene,0,0,3,1,0,0,0,0,0,1,0,1,1,1,0,0,18.4540239944104
25663,-5.747235045391199,253.006995424,24,6,10,1,2,40.0,toluene,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,15.965536899132527
25664,-1.7256918380213846,266.98625998000006,23,6,11,1,1,40.0,toluene,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,11.270363808542227
25665,-2.2683179537156093,265.006995424,25,7,10,1,2,19.0,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,10.504119057709149
25666,-6.814929826509116,284.99682466400003,26,6,12,1,3,23.0,toluene,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,13.67053980340821
25668,-7.634380834551858,216.099773612,31,10,5,0,2,40.0,apin,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,14.680618929083373
25669,-5.589537480384665,281.001910044,26,7,11,1,2,40.0,toluene,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,12.00461737237729
25670,-8.35566541044215,310.97608921999995,26,7,13,1,3,40.0,toluene,1,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,17.980907617177728
25671,-7.459504687812775,310.97608922,26,7,13,1,3,25.0,toluene,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,14.533942117661145
25672,-3.8368590052950178,266.98625998000006,23,6,11,1,2,32.0,toluene,0,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,13.586681883357306
25673,-6.740037672564427,235.032816248,25,7,8,1,2,40.0,apin,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,14.28926764769726
25674,-8.476350546247788,188.032087976,21,7,6,0,4,11.0,toluene,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,5.755328902301462
25675,-3.762010773619624,237.121237328,35,9,6,1,2,40.0,decane,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,15.522294092504277
25676,-13.686652343240931,238.0324819,26,7,9,0,4,4.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,7.994238646909004
25677,-6.193996856566645,324.04410920399994,34,9,11,2,1,40.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,13.129225894295304
25679,-6.341665598204604,222.001181772,21,6,9,0,3,11.0,toluene,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,9.205904848884748
25681,-11.003609595705148,312.007723696,29,7,12,2,3,1.0,toluene,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,15.683438440467327
25683,-8.446341662085183,267.022645488,27,7,10,1,3,26.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,13.649667962441713
25684,-5.972477497165917,234.073952788,30,9,7,0,2,40.0,apin,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,15.324469895667702
25685,-4.734963222944642,206.006267152,20,6,8,0,3,25.0,toluene,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,9.03048633220131
25686,-6.571138724121208,202.084123548,28,9,5,0,2,30.0,apin,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,12.162635467947549
25689,-8.770960251876614,249.012080804,24,7,9,1,3,40.0,toluene,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,13.523130584856371
25690,1.012912917622959,187.084457896,26,8,4,1,0,5.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.058572415469327
25691,-5.940082012499143,312.007723696,29,7,12,2,2,40.0,toluene,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,14.28926764769726
25692,-11.837918097319504,300.991739284,27,6,13,1,4,5.0,toluene,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,18.659135784966644
25693,-8.877565178725318,208.094688232,30,8,6,0,3,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,18.726500228339642
25694,-3.0914660991172904,368.0339384439999,37,10,13,2,1,40.0,apin,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,15.48966734735017
25695,-5.0456862020129005,342.054673888,37,9,12,2,2,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,17.193756211822038
25696,-0.39996839133684,191.0066015,18,5,7,1,1,19.0,toluene,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,5.661293837792476
25697,-10.279454044801916,291.059030996,33,10,9,1,2,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,13.480442927584937
25699,0.059219544331585,158.0579088,21,7,4,0,1,9.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3.2932413839993937
25700,-5.502023517519325,261.08485182000004,33,10,7,1,1,40.0,apin,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,13.3942822223533
25701,-5.603653301015286,309.992073632,27,7,12,2,1,11.0,toluene,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,5.364151627067775
25702,-9.648292537372429,252.01174645600005,25,7,10,0,3,8.0,toluene,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,13.896194186118873
25703,-2.7223311785082576,297.992073632,26,6,12,2,2,4.0,toluene,0,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,6.737229618413736
25704,-6.966806785897748,314.05975926799994,35,8,11,2,2,40.0,decane,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,17.596178950253236
25705,-9.775089756461131,252.011746456,25,7,10,0,4,14.0,toluene,0,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,16.072626313163422
25706,-4.125219427155233,325.98698825199995,28,7,13,2,2,31.0,toluene,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,6.809356505129504
25707,-3.871237526254012,220.058302724,27,8,7,0,3,29.0,apin,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,18.065520530547932
25708,-0.1691624105992739,234.99643074,21,6,9,1,1,6.0,toluene,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,3.6620523023894895
25709,-2.178788871469451,281.997159012,25,6,11,2,1,40.0,toluene,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,12.946693024643377
25710,-9.368094084954222,293.07468106,35,10,9,1,2,40.0,decane,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,19.42665801453787
25711,-3.389030361485584,310.064844648,35,9,10,2,1,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,11.17976857894471
25712,-7.127266877279912,303.007389348,29,6,13,1,4,15.0,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,15.155700743562866
25713,-5.087271286514182,286.97608922,24,5,13,1,3,40.0,toluene,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,0,13.480442927584937
25714,-4.456896671655756,220.980780676,18,5,9,1,2,29.0,toluene,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,8.156327642512549
25715,-7.395815818912437,237.99609639200003,22,6,10,0,3,19.0,toluene,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,12.900287742080035
25716,0.0373757336987115,195.00151612,18,4,8,1,2,9.0,apin_toluene,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,7.769123139328834
25717,-6.4181453446499495,234.99643074,21,6,9,1,2,19.0,toluene,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,8.465071696267113
25719,-6.473250671107468,277.07976644,34,10,8,1,2,34.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,9.81653723559914
25720,-4.058733884053075,246.073952788,31,10,7,0,3,6.0,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3.830323646683488
25722,-5.524189491642384,250.99134536000005,22,6,10,1,2,27.0,toluene,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,8.848920318050599
25723,-3.928862731227288,278.98625998000006,24,7,11,1,1,13.0,toluene,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,5.465867066931853
25724,-3.7513879532309216,174.016437912,18,6,6,0,2,6.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,7.218435266758717
25725,-4.0995526720198265,253.043380932,28,7,9,1,2,18.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,13.753421126610856
25726,-7.763366127980243,296.996824664,27,7,12,1,4,10.0,toluene,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,0,9.49950669650436
25727,-6.6892556190022665,357.97681749199995,30,7,15,2,3,30.0,toluene,0,0,2,0,2,0,0,0,0,1,0,1,0,1,0,1,18.065520530547932
25728,-4.774854076346931,373.9717321119999,31,7,16,2,3,40.0,toluene,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,17.634153482829138
25729,-0.979241194935382,176.990951436,15,4,7,1,1,20.0,toluene,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.755328902301462
25730,-7.018742944391087,194.006267152,19,5,8,0,3,14.0,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,9.248856524282543
25731,-7.70887498238396,240.011746456,24,6,10,0,4,27.0,toluene,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,12.639208510639955
25732,2.400086833859822,180.985866056,15,3,8,1,1,13.0,toluene,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5.151770440758
25733,-5.096250529210247,368.033938444,37,10,13,2,2,40.0,apin,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,19.529907552433514
25734,-8.829296887802027,192.027002596,21,6,7,0,3,3.0,toluene,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,6.880281399193643
25735,1.209505607361338,158.0579088,21,7,4,0,1,7.0,decane,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.925923816077191
25736,-8.70184832479848,281.07468106000005,34,9,9,1,2,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,16.81332629974654
25737,-3.0310531054644896,207.00151612,19,5,8,1,2,2.0,toluene,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,5.465867066931853
25738,-1.352087916959689,315.966252808,25,5,14,2,2,35.0,toluene,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,11.619965807430244
25739,-5.138412723545447,265.006995424,25,7,10,1,2,40.0,toluene,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,15.069917244484209
25743,-6.956989609287461,312.11688022,41,10,9,2,2,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,14.895424247934317
25744,0.0297230039410538,160.00078784800002,15,5,6,0,1,15.0,toluene,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,4.285770871250217
25745,-4.443027834879154,278.98625998,24,7,11,1,2,16.0,toluene,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,8.414947345752466
25746,-6.102977796691252,222.001181772,21,6,9,0,3,8.0,toluene,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,10.638910805403448
25747,-7.868339769033942,370.0495885079999,39,10,13,2,2,40.0,apin,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,16.771534343372497
25748,-11.376246032472746,283.017560108,28,7,11,1,4,27.0,toluene,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,16.644895982905304
25749,-8.296312490398945,248.089602852,33,10,7,0,2,40.0,decane,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,18.23238659398702
25750,1.4589170155354505,192.985866056,16,4,8,1,1,13.0,toluene,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,4.141216814822622
25751,-6.554897158906268,254.98625998000003,22,5,11,1,3,39.0,toluene,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,13.307048025660519
25752,-8.10737009229623,262.99134536,23,7,10,1,3,2.0,toluene,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,9.291461178502173
25753,-3.905446282426341,250.99134536,22,6,10,1,2,11.0,toluene,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,8.75566373634247
25754,-5.795061526315356,343.9975529359999,31,7,14,2,3,19.0,toluene,0,0,1,1,1,0,0,0,2,0,0,0,0,1,1,0,18.91474207729227
25755,-7.326584424942549,284.996824664,26,6,12,1,4,14.0,toluene,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,14.308378210050655
25756,-2.3756741576148905,266.11140091600004,36,9,7,2,1,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11.924128558703552
25757,-1.7708389928432713,313.98698825199995,27,6,13,2,1,40.0,toluene,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,13.835352896295955
25758,-4.858897860076267,218.006267152,21,7,8,0,2,17.0,toluene,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,7.152865155760011
